n,dim,degree,epsnet_size_ratio,output_size,random_recall,theta_recall,knn_recall,linear_recall,random_time,theta_time,knn_time,linear_time
16000,16,32,0.0625,0.125,1.0,,1.0,1.0,0.05161452293395996,,0.05042862892150879,0.037837982177734375
16000,16,32,0.0625,0.0078125,0.064,,0.104,1.0,0.0037729740142822266,,0.0036759376525878906,0.035399675369262695
16000,16,32,0.0078125,0.125,1.0,,1.0,1.0,0.05316758155822754,,0.04896402359008789,0.03909134864807129
16000,16,32,0.0078125,0.0078125,0.016,,0.056,1.0,0.0007469654083251953,,0.001104116439819336,0.038411855697631836
16000,16,64,0.0625,0.125,1.0,,1.0,1.0,0.06078052520751953,,0.0538792610168457,0.03853583335876465
16000,16,64,0.0625,0.0078125,0.056451612903225805,,0.056451612903225805,1.0,0.005143880844116211,,0.004416227340698242,0.03786039352416992
16000,16,64,0.0078125,0.125,1.0,,1.0,1.0,0.05866503715515137,,0.05664658546447754,0.03872346878051758
16000,16,64,0.0078125,0.0078125,0.0,,0.752,1.0,0.0004334449768066406,,0.014136791229248047,0.03867983818054199
16000,32,16,0.0625,0.125,0.984992496248124,,0.9939969984992496,1.0,0.07298946380615234,,0.058586835861206055,0.06213855743408203
16000,32,16,0.0625,0.0078125,0.144,,0.072,1.0,0.006699085235595703,,0.0052449703216552734,0.06457042694091797
16000,32,16,0.0078125,0.125,0.982,,0.96,1.0,0.07102060317993164,,0.06417703628540039,0.0630636215209961
16000,32,16,0.0078125,0.0078125,0.0,,0.008064516129032258,1.0,0.0005731582641601562,,0.0006926059722900391,0.06439566612243652
16000,32,32,0.0625,0.125,1.0,,0.9994997498749375,1.0,0.07996582984924316,,0.07851886749267578,0.06400489807128906
16000,32,32,0.0625,0.0078125,0.12,,0.104,1.0,0.008590459823608398,,0.007561922073364258,0.06388521194458008
16000,32,32,0.0078125,0.125,1.0,,1.0,1.0,0.07721757888793945,,0.06772589683532715,0.06517171859741211
16000,32,32,0.0078125,0.0078125,0.0,,0.008,1.0,0.0006127357482910156,,0.000701904296875,0.06463766098022461
16000,32,64,0.0625,0.125,1.0,,1.0,1.0,0.08826923370361328,,0.09021735191345215,0.06511640548706055
16000,32,64,0.0625,0.0078125,0.22764227642276422,,0.12195121951219512,1.0,0.018796205520629883,,0.010123252868652344,0.06493949890136719
16000,32,64,0.0078125,0.125,1.0,,1.0,1.0,0.08539652824401855,,0.08606624603271484,0.06526350975036621
16000,32,64,0.0078125,0.0078125,0.04032258064516129,,0.024193548387096774,1.0,0.0037000179290771484,,0.002046346664428711,0.06577706336975098
